#Running with 10 latency at 2000uS sample rate
#sampleCount	Signal	BPM	IBI	jitter
268	515	600	0	-1	41
270	515	600	0	0	41
272	515	600	0	0	41
274	515	600	0	0	41
276	515	600	0	0	41
278	515	600	0	0	41
280	516	600	0	0	42
282	516	600	0	0	41
284	515	600	0	0	41
286	515	600	0	18	53
288	515	600	0	-10	50
290	516	600	0	-7	41
292	515	600	0	-1	42
294	516	600	0	0	41
296	516	600	0	0	41
298	516	600	0	0	42
300	516	600	0	0	42
302	515	600	0	0	41
304	515	600	0	0	41
306	515	600	0	0	41
308	515	600	0	0	41
310	515	600	0	0	41
312	515	600	0	0	41
314	515	600	0	0	41
316	515	600	0	7	46
318	515	600	0	-6	42
320	515	600	0	123	53
322	515	600	0	-108	55
324	515	600	0	-15	41
326	514	600	0	-1	41
328	515	600	0	1	42
330	515	600	0	-1	42
332	515	600	0	0	41
334	515	600	0	0	41
336	514	600	0	0	41
338	515	600	0	0	42
340	514	600	0	0	41
342	515	600	0	0	41
344	515	600	0	0	41
346	514	600	0	0	41
348	515	600	0	11	54
350	514	600	0	0	52
352	514	600	0	-10	43
354	514	600	0	-1	42
356	514	600	0	0	41
358	515	600	0	1	41
360	514	600	0	-1	41
362	514	600	0	0	41
364	515	600	0	0	41
366	514	600	0	0	41
368	514	600	0	0	41
370	514	600	0	0	41
372	514	600	0	0	41
374	514	600	0	0	41
376	514	600	0	0	41
378	514	600	0	5	48
380	514	600	0	-4	41
382	515	600	0	94	53
384	514	600	0	-80	56
386	514	600	0	-14	41
388	514	600	0	0	42
390	514	600	0	0	41
392	514	600	0	-1	41
394	514	600	0	0	41
396	515	600	0	5	62
398	515	600	0	0	62
400	515	600	0	0	62
402	515	600	0	0	61
404	515	600	0	1	61
406	515	600	0	-1	61
408	515	600	0	0	62
410	516	600	0	11	74
412	516	600	0	84	76
414	515	600	0	-55	85
416	515	600	0	-16	63
418	516	600	0	-22	62
420	515	600	0	-1	62
422	516	600	0	0	62
424	516	600	0	-1	62
426	515	600	0	0	62
428	515	600	0	1	62
430	516	600	0	0	62
432	516	600	0	-1	62
434	515	600	0	0	62
436	516	600	0	1	61
438	516	600	0	-1	62
440	516	600	0	7	69
442	515	600	0	-5	63
444	516	600	0	7	72
446	516	600	0	3	159
448	516	600	0	-3	118
450	515	600	0	-4	64
452	515	600	0	-4	62
454	516	600	0	-1	61
456	516	600	0	0	61
458	515	600	0	0	62
460	516	600	0	0	61
462	516	600	0	0	61
464	516	600	0	0	61
466	515	600	0	0	61
468	515	600	0	0	62
470	515	600	0	0	61
472	516	600	0	7	65
474	515	600	0	3	72
476	516	600	0	31	72
478	516	600	0	-34	64
480	515	600	0	-6	62
482	517	600	0	-1	61
484	517	600	0	0	61
486	516	600	0	0	61
488	516	600	0	0	62
490	517	600	0	0	61
492	516	600	0	0	61
494	516	600	0	0	61
496	517	600	0	-5	92
498	516	600	0	0	42
500	516	600	0	0	41
502	516	600	0	0	40
504	516	600	0	5	45
506	516	600	0	-5	41
508	516	600	0	8	125
510	516	600	0	8	55
512	516	600	0	-15	42
514	516	600	0	-1	41
516	516	600	0	0	41
518	516	600	0	0	42
520	516	600	0	0	40
522	516	600	0	0	40
524	517	600	0	0	41
526	516	600	0	0	41
528	516	600	0	0	41
530	516	600	0	0	40
532	516	600	0	0	41
534	516	600	0	0	41
536	516	600	0	11	52
538	516	600	0	-3	51
540	516	600	0	-7	42
542	516	600	0	-1	41
544	516	600	0	0	40
546	516	600	0	0	41
548	516	600	0	0	41
550	515	600	0	0	41
552	515	600	0	0	41
554	515	600	0	0	41
556	516	600	0	0	40
558	516	600	0	0	41
560	516	600	0	0	41
562	516	600	0	0	41
564	517	600	0	0	41
566	516	600	0	4	45
568	515	600	0	-3	42
570	516	600	0	94	53
572	516	600	0	-80	54
574	516	600	0	-14	41
576	516	600	0	-1	41
578	516	600	0	0	42
580	516	600	0	3	42
582	516	600	0	-3	41
584	516	600	0	0	41
586	516	600	0	-1	41
588	516	600	0	1	41
590	516	600	0	0	40
592	516	600	0	0	40
594	517	600	0	0	41
596	516	600	0	0	41
598	516	600	0	10	53
600	516	600	0	1	51
602	516	600	0	-11	43
604	516	600	0	0	41
606	516	600	0	0	41
608	517	600	0	0	42
610	516	600	0	0	41
612	517	600	0	0	41
614	516	600	0	0	41
616	516	600	0	0	41
618	516	600	0	0	41
620	516	600	0	0	41
622	517	600	0	0	41
624	516	600	0	0	40
626	516	600	0	-1	41
628	516	600	0	6	47
630	516	600	0	-5	41
632	516	600	0	83	55
634	517	600	0	-66	54
636	516	600	0	-16	41
638	516	600	0	-1	43
640	516	600	0	0	41
642	516	600	0	0	41
644	516	600	0	0	41
646	516	600	0	0	41
648	516	600	0	0	42
650	515	600	0	0	41
652	516	600	0	0	41
654	515	600	0	0	41
656	516	600	0	-1	41
658	516	600	0	1	41
660	516	600	0	10	53
662	516	600	0	1	48
664	516	600	0	-10	41
666	516	600	0	-1	41
668	515	600	0	0	42
670	515	600	0	0	41
672	515	600	0	0	41
674	516	600	0	0	42
676	515	600	0	0	40
678	515	600	0	0	42
680	515	600	0	0	41
682	515	600	0	0	41
684	515	600	0	0	41
686	515	600	0	0	41
688	515	600	0	1	41
690	515	600	0	3	46
692	515	600	0	-3	41
694	514	600	0	68	52
696	515	600	0	-54	56
698	515	600	0	-14	42
700	514	600	0	-1	41
702	514	600	0	0	41
704	514	600	0	0	41
706	515	600	0	0	41
708	514	600	0	0	41
710	515	600	0	0	41
712	515	600	0	0	41
714	514	600	0	0	40
716	514	600	0	0	40
718	514	600	0	0	41
720	513	600	0	0	41
722	514	600	0	8	51
724	514	600	0	2	50
726	515	600	0	-9	41
728	514	600	0	0	42
730	514	600	0	-1	41
732	515	600	0	0	41
734	514	600	0	0	41
736	514	600	0	-1	41
738	514	600	0	1	41
740	515	600	0	0	41
742	514	600	0	0	40
744	514	600	0	0	40
746	514	600	0	0	40
748	514	600	0	1	41
750	514	600	0	-1	41
752	513	600	0	3	46
754	514	600	0	-3	40
756	514	600	0	75	55
758	514	600	0	-63	55
760	514	600	0	-11	41
762	514	600	0	-1	41
764	514	600	0	0	41
766	514	600	0	0	41
768	514	600	0	0	41
770	514	600	0	0	41
772	513	600	0	0	40
774	514	600	0	0	41
776	514	600	0	0	41
778	514	600	0	0	41
780	514	600	0	0	41
782	513	600	0	0	41
784	514	600	0	9	49
786	514	600	0	1	50
788	513	600	0	-8	42
790	514	600	0	-2	41
792	514	600	0	0	41
794	514	600	0	0	41
796	514	600	0	0	40
798	514	600	0	0	42
800	514	600	0	0	41
802	514	600	0	0	41
804	514	600	0	0	40
806	515	600	0	0	40
808	515	600	0	0	41
810	514	600	0	0	41
812	514	600	0	0	41
814	515	600	0	6	46
816	514	600	0	8	52
818	514	600	0	-7	51
820	514	600	0	9	57
822	514	600	0	-16	43
824	515	600	0	0	41
826	515	600	0	-1	41
828	515	600	0	2	42
830	515	600	0	-1	41
832	515	600	0	0	41
834	515	600	0	4	45
836	515	600	0	-1	45
838	515	600	0	-2	42
840	515	600	0	2	41
842	515	600	0	-3	41
844	515	600	0	0	41
846	515	600	0	0	40
848	515	600	0	5	48
850	515	600	0	-1	46
852	515	600	0	6	53
854	515	600	0	7	56
856	515	600	0	-16	41
858	516	600	0	-1	42
860	516	600	0	0	41
862	516	600	0	0	41
864	515	600	0	0	40
866	516	600	0	3	45
868	516	600	0	-1	45
870	515	600	0	-2	41
872	516	600	0	0	41
874	516	600	0	0	41
876	516	600	0	-1	41
878	517	600	0	2	41
880	516	600	0	9	51
882	516	600	0	3	55
884	517	600	0	-8	45
886	516	600	0	-4	41
888	516	600	0	0	42
890	516	600	0	-1	41
892	517	600	0	0	41
894	517	600	0	0	41
896	516	600	0	0	40
898	517	600	0	6	47
900	516	600	0	-3	42
902	516	600	0	-3	41
904	516	600	0	0	41
906	517	600	0	0	41
908	516	600	0	2	42
910	516	600	0	2	46
912	516	600	0	-4	41
914	516	600	0	9	50
916	516	600	0	18	60
918	517	600	0	-25	42
920	516	600	0	-2	41
922	517	600	0	0	41
924	516	600	0	0	41
926	516	600	0	0	41
928	517	600	0	1	41
930	516	600	0	4	47
932	516	600	0	-2	43
934	516	600	0	-3	41
936	516	600	0	0	41
938	516	600	0	0	42
940	516	600	0	0	40
942	516	600	0	9	50
944	517	600	0	3	51
946	517	600	0	-6	47
948	517	600	0	0	46
950	516	600	0	-5	41
952	516	600	0	-1	41
954	516	600	0	0	41
956	516	600	0	0	41
958	516	600	0	1	41
960	516	600	0	-1	40
962	516	600	0	5	44
964	516	600	0	-3	41
966	516	600	0	-2	41
968	516	600	0	0	41
970	516	600	0	0	40
972	516	600	0	4	46
974	516	600	0	-4	41
976	516	600	0	91	53
978	516	600	0	-70	58
980	516	600	0	-16	44
982	516	600	0	-5	41
984	515	600	0	0	41
986	516	600	0	0	41
988	516	600	0	1	41
990	516	600	0	-1	41
992	516	600	0	0	41
994	516	600	0	3	45
996	516	600	0	-3	41
998	516	600	0	0	41
1000	516	600	0	0	41
1002	516	600	0	0	41
1004	515	600	0	9	52
1006	516	600	0	1	49
1008	515	600	0	-8	42
1010	516	600	0	-2	41
1012	515	600	0	0	41
1014	516	600	0	0	41
1016	516	600	0	0	40
1018	515	600	0	1	41
1020	516	600	0	-1	41
1022	516	600	0	0	41
1024	516	600	0	0	41
1026	515	600	0	0	41
1028	516	600	0	0	41
1030	516	600	0	0	41
1032	515	600	0	0	41
1034	515	600	0	5	45
1036	515	600	0	-5	41
1038	515	600	0	9	126
1040	516	600	0	10	53
1042	516	600	0	-18	42
1044	516	600	0	-1	41
1046	516	600	0	0	41
1048	516	600	0	1	42
1050	516	600	0	-1	41
1052	516	600	0	0	41
1054	515	600	0	0	41
1056	516	600	0	0	41
1058	516	600	0	0	42
1060	516	600	0	0	41
1062	516	600	0	0	41
1064	516	600	0	0	41
1066	516	600	0	9	49
1068	516	600	0	1	49
1070	516	600	0	-9	42
1072	517	600	0	0	40
1074	516	600	0	-1	41
1076	516	600	0	0	41
1078	516	600	0	1	41
1080	516	600	0	-1	41
1082	516	600	0	0	41
1084	516	600	0	0	40
1086	516	600	0	0	41
1088	516	600	0	0	41
1090	516	600	0	0	41
1092	516	600	0	0	41
1094	516	600	0	0	41
1096	516	600	0	5	45
1098	516	600	0	-5	43
1100	516	600	0	15	138
1102	516	600	0	4	54
1104	517	600	0	-18	41
1106	517	600	0	-1	41
1108	516	600	0	0	42
1110	516	600	0	0	41
1112	516	600	0	0	41
1114	517	600	0	0	41
1116	516	600	0	0	41
1118	516	600	0	0	42
1120	516	600	0	0	41
1122	516	600	0	0	41
1124	517	600	0	0	41
1126	516	600	0	-1	41
1128	516	600	0	11	50
1130	517	600	0	0	48
1132	516	600	0	-9	42
1134	516	600	0	-1	41
1136	517	600	0	0	41
1138	517	600	0	1	42
1140	516	600	0	-1	41
1142	517	600	0	0	41
1144	517	600	0	0	41
1146	517	600	0	0	40
1148	517	600	0	0	41
1150	517	600	0	0	41
1152	517	600	0	0	41
1154	517	600	0	0	41
1156	517	600	0	0	41
1158	517	600	0	4	45
1160	517	600	0	-4	41
1162	517	600	0	88	57
1164	517	600	0	-71	54
1166	517	600	0	-15	41
1168	517	600	0	-2	42
1170	517	600	0	5	47
1172	517	600	0	4	48
1174	518	600	0	-9	41
1176	517	600	0	0	41
1178	517	600	0	1	42
1180	518	600	0	-1	41
1182	517	600	0	0	41
1184	517	600	0	0	41
1186	516	600	0	4	44
1188	516	600	0	-1	43
1190	517	600	0	6	50
1192	516	600	0	1	49
1194	516	600	0	-8	41
1196	516	600	0	-2	41
1198	516	600	0	1	41
1200	516	600	0	-1	41
1202	516	600	0	5	44
1204	515	600	0	-4	42
1206	516	600	0	-1	41
1208	516	600	0	1	42
1210	516	600	0	-1	42
1212	515	600	0	0	41
1214	516	600	0	0	41
1216	516	600	0	0	40
1218	516	600	0	2	45
1220	515	600	0	7	48
1222	515	600	0	2	52
1224	515	600	0	10	61
1226	515	600	0	-19	42
1228	515	600	0	1	41
1230	515	600	0	-2	41
1232	515	600	0	0	41
1234	514	600	0	5	46
1236	514	600	0	-4	41
1238	515	600	0	-1	41
1240	515	600	0	0	40
1242	515	600	0	0	40
1244	515	600	0	0	40
1246	515	600	0	-1	41
1248	514	600	0	1	42
1250	514	600	0	5	45
1252	515	600	0	1	48
1254	514	600	0	8	49
1256	514	600	0	-2	52
1258	514	600	0	-11	43
1260	515	600	0	-2	41
1262	515	600	0	0	41
1264	514	600	0	0	41
1266	514	600	0	5	48
1268	514	600	0	-3	43
1270	514	600	0	-2	41
1272	515	600	0	0	41
1274	515	600	0	0	41
1276	515	600	0	0	41
1278	515	600	0	1	41
1280	514	600	0	-1	41
1282	514	600	0	5	46
1284	514	600	0	2	47
1286	514	600	0	7	52
1288	514	600	0	-1	57
1290	515	600	0	-12	41
1292	514	600	0	-1	41
1294	515	600	0	0	41
1296	515	600	0	0	41
1298	514	600	0	7	46
1300	515	600	0	-4	43
1302	514	600	0	-2	41
1304	514	600	0	-1	41
1306	515	600	0	0	41
1308	515	600	0	0	41
1310	515	600	0	0	41
1312	515	600	0	0	41
1314	515	600	0	9	52
1316	515	600	0	1	50
1318	515	600	0	3	56
1320	515	600	0	-12	41
1322	514	600	0	-1	41
1324	515	600	0	0	41
1326	515	600	0	0	41
1328	515	600	0	0	41
1330	514	600	0	6	44
1332	514	600	0	-5	42
1334	515	600	0	0	41
1336	514	600	0	-1	41
1338	514	600	0	0	41
1340	515	600	0	1	41
1342	514	600	0	-1	41
1344	515	600	0	1	40
1346	514	600	0	8	50
1348	515	600	0	0	50
1350	515	600	0	4	50
1352	515	600	0	-6	45
1354	514	600	0	-7	41
1356	515	600	0	0	41
1358	515	600	0	0	43
1360	515	600	0	0	41
1362	515	600	0	5	46
1364	516	600	0	-2	43
1366	515	600	0	-3	41
1368	516	600	0	1	42
1370	515	600	0	-1	41
1372	516	600	0	1	40
1374	515	600	0	-1	41
1376	516	600	0	4	46
1378	515	600	0	47	56
1380	516	600	0	-36	56
1382	516	600	0	-14	41
1384	516	600	0	0	40
1386	516	600	0	-1	41
1388	516	600	0	2	43
1390	516	600	0	-1	41
1392	513	600	0	-1	41
1394	516	600	0	5	45
1396	516	600	0	-3	41
1398	516	600	0	0	43
1400	516	600	0	-2	41
1402	516	600	0	0	41
1404	516	600	0	0	41
1406	516	600	0	0	41
1408	516	600	0	12	53
1410	516	600	0	-1	52
1412	516	600	0	-8	42
1414	516	600	0	-2	41
1416	516	600	0	-1	41
1418	516	600	0	1	42
1420	516	600	0	-1	41
1422	517	600	0	0	41
1424	516	600	0	0	41
1426	516	600	0	4	44
1428	516	600	0	-3	42
1430	516	600	0	0	42
1432	516	600	0	0	41
1434	516	600	0	-1	41
1436	516	600	0	0	41
1438	516	600	0	6	48
1440	516	600	0	8	52
1442	516	600	0	-1	50
1444	516	600	0	-12	41
1446	517	600	0	-1	41
1448	516	600	0	1	42
1450	516	600	0	-1	41
1452	516	600	0	1	40
1454	516	600	0	-1	41
1456	517	600	0	0	41
1458	516	600	0	0	42
1460	516	600	0	0	41
1462	516	600	0	1	40
1464	516	600	0	-1	41
1466	516	600	0	0	41
1468	516	600	0	1	41
1470	516	600	0	3	44
1472	517	600	0	-4	41
1474	516	600	0	15	52
1476	516	600	0	-5	53
1478	516	600	0	-8	43
1480	516	600	0	-1	41
1482	516	600	0	-1	41
1484	515	600	0	0	41
1486	515	600	0	0	41
1488	515	600	0	1	41
1490	516	600	0	-1	41
1492	515	600	0	1	40
1494	515	600	0	-1	41
1496	515	600	0	0	41
1498	516	600	0	0	41
1500	515	600	0	5	46
1502	516	600	0	7	54
1504	516	600	0	-4	53
1506	516	600	0	-8	41
1508	516	600	0	1	42
1510	516	600	0	-1	42
1512	516	600	0	1	41
1514	516	600	0	0	40
1516	515	600	0	-1	41
1518	515	600	0	1	41
1520	515	600	0	0	40
1522	516	600	0	0	40
1524	516	600	0	-1	41
1526	516	600	0	1	40
1528	516	600	0	0	41
1530	516	600	0	-1	41
1532	515	600	0	4	44
1534	515	600	0	-3	40
1536	515	600	0	11	54
1538	516	600	0	-1	53
1540	516	600	0	-10	41
1542	516	600	0	-1	41
1544	515	600	0	1	41
1546	515	600	0	-1	41
1548	515	600	0	1	41
1550	515	600	0	0	40
1552	515	600	0	0	41
1554	515	600	0	-1	41
1556	515	600	0	0	41
1558	515	600	0	0	42
1560	514	600	0	0	41
1562	515	600	0	5	43
1564	515	600	0	7	52
1566	515	600	0	-2	48
1568	514	600	0	1	55
1570	514	600	0	-10	41
1572	514	600	0	-1	41
1574	514	600	0	0	41
1576	515	600	0	0	41
1578	515	600	0	1	42
1580	514	600	0	-1	41
1582	514	600	0	1	40
1584	515	600	0	-1	41
1586	514	600	0	5	46
1588	515	600	0	-4	42
1590	515	600	0	-1	41
1592	515	600	0	0	41
1594	515	600	0	1	40
1596	515	600	0	2	45
1598	515	600	0	5	49
1600	514	600	0	3	50
1602	514	600	0	-8	45
1604	515	600	0	-3	41
1606	515	600	0	0	41
1608	515	600	0	2	42
1610	515	600	0	-1	40
1612	515	600	0	-1	41
1614	515	600	0	0	41
1616	515	600	0	0	41
1618	514	600	0	11	45
1620	515	600	0	-7	44
1622	516	600	0	-4	41
1624	515	600	0	0	41
1626	515	600	0	5	45
1628	515	600	0	5	53
1630	515	600	0	-2	52
1632	515	600	0	-7	42
1634	515	600	0	8	45
1636	515	600	0	-6	42
1638	515	600	0	-2	41
1640	515	600	0	-1	41
1642	515	600	0	0	41
1644	515	600	0	0	41
1646	515	600	0	0	41
1648	515	600	0	2	42
1650	514	600	0	2	144
1652	515	600	0	3	45
1654	515	600	0	-6	40
1656	515	600	0	0	40
1658	515	600	0	8	51
1660	515	600	0	-1	48
1662	515	600	0	-7	41
1664	515	600	0	-1	42
1666	515	600	0	26	45
1668	515	600	0	-23	43
1670	514	600	0	-3	41
1672	515	600	0	1	40
1674	515	600	0	-1	41
1676	515	600	0	0	41
1678	515	600	0	1	41
1680	515	600	0	-1	41
1682	515	600	0	5	114
1684	515	600	0	-3	41
1686	515	600	0	-1	41
1688	515	600	0	4	48
1690	515	600	0	-4	41
1692	515	600	0	14	54
1694	515	600	0	-2	53
1696	515	600	0	-12	41
1698	515	600	0	25	45
1700	515	600	0	-22	42
1702	515	600	0	-3	40
1704	514	600	0	-1	41
1706	515	600	0	0	41
1708	515	600	0	1	41
1710	516	600	0	0	41
1712	515	600	0	0	40
1714	515	600	0	5	113
1716	515	600	0	-4	41
1718	515	600	0	-2	42
1720	515	600	0	11	51
1722	515	600	0	-1	50
1724	514	600	0	0	47
1726	515	600	0	-10	42
1728	515	600	0	1	42
1730	515	600	0	32	45
1732	515	600	0	-29	42
1734	515	600	0	-4	41
1736	515	600	0	1	40
1738	515	600	0	0	41
1740	515	600	0	-1	41
1742	515	600	0	0	41
1744	516	600	0	0	41
1746	515	600	0	0	41
1748	515	600	0	0	42
1750	515	600	0	4	45
1752	515	600	0	-4	41
1754	515	600	0	15	53
1756	515	600	0	-1	51
1758	515	600	0	-12	43
1760	516	600	0	-1	41
1762	515	600	0	34	47
1764	515	600	0	-31	42
1766	516	600	0	-3	41
1768	515	600	0	0	41
1770	515	600	0	-1	41
1772	515	600	0	0	41
1774	515	600	0	0	41
1776	515	600	0	0	41
1778	515	600	0	6	116
1780	515	600	0	-3	41
1782	515	600	0	8	53
1784	515	600	0	-1	48
1786	515	600	0	-9	41
1788	515	600	0	2	42
1790	515	600	0	-2	41
1792	515	600	0	0	40
1794	515	600	0	0	40
1796	515	600	0	-1	41
1798	515	600	0	1	41
1800	515	600	0	-1	41
1802	516	600	0	1	41
1804	516	600	0	0	40
1806	515	600	0	-1	41
1808	517	600	0	1	41
1810	515	600	0	-1	41
1812	516	600	0	4	45
1814	516	600	0	-4	41
1816	516	600	0	16	55
1818	515	600	0	-4	53
1820	516	600	0	-11	42
1822	516	600	0	0	40
1824	517	600	0	-1	41
1826	516	600	0	39	45
1828	516	600	0	-35	43
1830	516	600	0	-3	41
1832	516	600	0	0	40
1834	517	600	0	0	40
1836	516	600	0	-1	41
1838	516	600	0	1	41
1840	516	600	0	-1	41
1842	516	600	0	1	40
1844	516	600	0	10	52
1846	516	600	0	-2	48
1848	517	600	0	-7	43
1850	516	600	0	-2	41
1852	516	600	0	1	40
1854	517	600	0	-1	41
1856	516	600	0	0	41
1858	517	600	0	0	41
1860	516	600	0	0	41
1862	517	600	0	0	41
1864	517	600	0	1	40
1866	516	600	0	-1	41
1868	517	600	0	0	41
1870	516	600	0	0	41
1872	516	600	0	0	41
1874	516	600	0	10	55
1876	516	600	0	-6	43
1878	517	600	0	6	53
1880	516	600	0	2	53
1882	516	600	0	-11	41
1884	516	600	0	0	40
1886	516	600	0	-1	41
1888	516	600	0	1	42
1890	517	600	0	4	123
1892	517	600	0	-2	41
1894	517	600	0	-2	41
1896	516	600	0	-1	41
1898	516	600	0	1	41
1900	516	600	0	0	40
1902	516	600	0	-1	41
1904	516	600	0	1	40
1906	516	600	0	12	52
1908	516	600	0	-5	49
1910	515	600	0	-7	42
1912	516	600	0	0	41
1914	516	600	0	0	41
1916	515	600	0	-1	41
1918	516	600	0	0	41
1920	515	600	0	0	41
1922	515	600	0	53	46
1924	516	600	0	-49	42
1926	516	600	0	-3	41
1928	516	600	0	0	41
1930	516	600	0	0	40
1932	516	600	0	0	40
1934	516	600	0	-1	41
1936	515	600	0	3	45
1938	515	600	0	52	46
1940	516	600	0	-40	55
1942	515	600	0	-1	51
1944	516	600	0	-13	41
1946	516	600	0	-1	41
1948	515	600	0	2	42
1950	516	600	0	-1	41
1952	516	600	0	-1	41
1954	515	600	0	52	46
1956	516	600	0	-47	42
1958	516	600	0	-4	41
1960	516	600	0	0	41
1962	516	600	0	0	40
1964	516	600	0	0	40
1966	516	600	0	-1	41
1968	516	600	0	11	52
1970	516	600	0	-4	49
1972	516	600	0	-6	41
1974	516	600	0	0	41
1976	516	600	0	-1	41
1978	516	600	0	2	41
1980	517	600	0	-1	41
1982	516	600	0	0	41
1984	516	600	0	0	41
1986	515	600	0	-1	41
1988	516	600	0	0	42
1990	516	600	0	1	41
1992	516	600	0	0	41
1994	516	600	0	-1	41
1996	516	600	0	0	41
1998	517	600	0	5	46
2000	516	600	0	-5	41
2002	516	600	0	12	51
2004	515	600	0	4	54
2006	516	600	0	-15	41
2008	516	600	0	0	42
2010	515	600	0	-1	41
2012	516	600	0	0	41
2014	516	600	0	1	41
2016	516	600	0	-1	41
2018	516	600	0	1	41
2020	516	600	0	0	40
2022	516	600	0	0	40
2024	516	600	0	0	40
2026	516	600	0	0	40
2028	516	600	0	-1	41
2030	516	600	0	10	51
2032	516	600	0	-2	48
2034	516	600	0	-7	41
2036	516	600	0	-1	41
2038	516	600	0	2	42
2040	516	600	0	-2	41
2042	516	600	0	1	40
2044	515	600	0	0	40
2046	516	600	0	2	41
2048	516	600	0	-2	41
2050	515	600	0	0	41
2052	516	600	0	-1	41
2054	516	600	0	1	41
2056	515	600	0	-1	41
2058	515	600	0	1	41
2060	515	600	0	2	45
2062	516	600	0	-2	41
2064	516	600	0	13	52
2066	515	600	0	0	54
2068	516	600	0	-12	43
2070	515	600	0	-1	40
2072	516	600	0	0	40
2074	515	600	0	0	40
2076	515	600	0	0	40
2078	515	600	0	0	41
2080	516	600	0	0	40
2082	515	600	0	0	40
2084	515	600	0	0	40
2086	515	600	0	0	40
2088	515	600	0	0	41
2090	515	600	0	0	40
2092	515	600	0	9	51
2094	515	600	0	-1	48
2096	515	600	0	-9	41
2098	515	600	0	1	42
2100	515	600	0	0	41
2102	515	600	0	-1	41
2104	515	600	0	0	41
2106	515	600	0	1	40
2108	515	600	0	0	41
2110	515	600	0	0	40
2112	515	600	0	0	40
2114	515	600	0	-1	41
2116	515	600	0	0	41
2118	516	600	0	1	41
2120	514	600	0	-1	41
2122	515	600	0	5	45
2124	515	600	0	-4	41
2126	515	600	0	11	52
2128	515	600	0	0	51
2130	514	600	0	-11	40
2132	515	600	0	0	41
2134	515	600	0	0	40
2136	514	600	0	-1	41
2138	514	600	0	1	41
2140	515	600	0	0	41
2142	514	600	0	-1	41
2144	514	600	0	1	41
2146	514	600	0	40	46
2148	514	600	0	-33	51
2150	514	600	0	-6	41
2152	514	600	0	-1	41
2154	514	600	0	10	52
2156	515	600	0	-2	47
2158	514	600	0	-7	43
